/home/weifeng/MM/Grund/poli4/poli4.mtx,175255
/home/weifeng/MM/Grund/b_dyn/b_dyn.mtx,16151
/home/weifeng/MM/Grund/meg4/meg4.mtx,2499286
/home/weifeng/MM/Grund/meg1/meg1.mtx,1069428
/home/weifeng/MM/Grund/poli_large/poli_large.mtx,78904
/home/weifeng/MM/Grund/d_dyn/d_dyn.mtx,656
/home/weifeng/MM/Grund/poli3/poli3.mtx,97492
/home/weifeng/MM/Grund/d_dyn1/d_dyn1.mtx,656
/home/weifeng/MM/Grund/bayer09/bayer09.mtx,152791
/home/weifeng/MM/Grund/poli/poli.mtx,15718
/home/weifeng/MM/Grund/bayer04/bayer04.mtx,1229713
/home/weifeng/MM/Grund/d_ss/d_ss.mtx,430
/home/weifeng/MM/Grund/bayer06/bayer06.mtx,281407
/home/weifeng/MM/Grund/b2_ss/b2_ss.mtx,15855
/home/weifeng/MM/Grund/b1_ss/b1_ss.mtx,33
/home/weifeng/MM/Grund/bayer07/bayer07.mtx,281667
/home/weifeng/MM/Grund/bayer10/bayer10.mtx,663922
/home/weifeng/MM/Grund/bayer01/bayer01.mtx,1322316
/home/weifeng/MM/Grund/bayer05/bayer05.mtx,281667
/home/weifeng/MM/Grund/bayer02/bayer02.mtx,291230
/home/weifeng/MM/Grund/bayer03/bayer03.mtx,507730
/home/weifeng/MM/Grund/bayer08/bayer08.mtx,281407
/home/weifeng/MM/SNAP/soc-Pokec/soc-Pokec.mtx,1780294899
/home/weifeng/MM/SNAP/ca-HepPh/ca-HepPh.mtx,30795430
/home/weifeng/MM/SNAP/p2p-Gnutella25/p2p-Gnutella25.mtx,188066
/home/weifeng/MM/SNAP/roadNet-PA/roadNet-PA.mtx,9865130
/home/weifeng/MM/SNAP/roadNet-TX/roadNet-TX.mtx,12099370
/home/weifeng/MM/SNAP/amazon0505/amazon0505.mtx,31911578
/home/weifeng/MM/SNAP/higgs-twitter/higgs-twitter.mtx,1601068599
/home/weifeng/MM/SNAP/com-Youtube/com-Youtube.mtx,2954940368
/home/weifeng/MM/SNAP/wiki-Vote/wiki-Vote.mtx,4542805
/home/weifeng/MM/SNAP/sx-superuser/sx-superuser.mtx,182151406
/home/weifeng/MM/SNAP/amazon0302/amazon0302.mtx,6021131
/home/weifeng/MM/SNAP/ca-CondMat/ca-CondMat.mtx,4127524
/home/weifeng/MM/SNAP/p2p-Gnutella09/p2p-Gnutella09.mtx,108864
/home/weifeng/MM/SNAP/p2p-Gnutella30/p2p-Gnutella30.mtx,330554
/home/weifeng/MM/SNAP/p2p-Gnutella31/p2p-Gnutella31.mtx,538318
/home/weifeng/MM/SNAP/p2p-Gnutella05/p2p-Gnutella05.mtx,136650
/home/weifeng/MM/SNAP/as-caida/as-caida.mtx,29919302
/home/weifeng/MM/SNAP/soc-sign-Slashdot081106/soc-sign-Slashdot081106.mtx,21584062
/home/weifeng/MM/SNAP/cit-Patents/cit-Patents.mtx,82152992
/home/weifeng/MM/SNAP/p2p-Gnutella08/p2p-Gnutella08.mtx,94194
/home/weifeng/MM/SNAP/com-Amazon/com-Amazon.mtx,21356116
/home/weifeng/MM/SNAP/wiki-Talk/wiki-Talk.mtx,1383166763
/home/weifeng/MM/SNAP/soc-Epinions1/soc-Epinions1.mtx,39924100
/home/weifeng/MM/SNAP/com-Orkut/com-Orkut.mtx,91485303308
/home/weifeng/MM/SNAP/wiki-talk-temporal/wiki-talk-temporal.mtx,787037150
/home/weifeng/MM/SNAP/as-Skitter/as-Skitter.mtx,32065521958
/home/weifeng/MM/SNAP/as-735/as-735.mtx,4166041
/home/weifeng/MM/SNAP/soc-Slashdot0902/soc-Slashdot0902.mtx,117126458
/home/weifeng/MM/SNAP/soc-sign-epinions/soc-sign-epinions.mtx,95900856
/home/weifeng/MM/SNAP/wiki-topcats/wiki-topcats.mtx,2662974839
/home/weifeng/MM/SNAP/soc-sign-bitcoin-otc/soc-sign-bitcoin-otc.mtx,2301858
/home/weifeng/MM/SNAP/wiki-RfA/wiki-RfA.mtx,11043651
/home/weifeng/MM/SNAP/p2p-Gnutella24/p2p-Gnutella24.mtx,236075
/home/weifeng/MM/SNAP/sx-stackoverflow/sx-stackoverflow.mtx,19688258838
/home/weifeng/MM/SNAP/com-LiveJournal/com-LiveJournal.mtx,8580898768
/home/weifeng/MM/SNAP/web-BerkStan/web-BerkStan.mtx,222498869
/home/weifeng/MM/SNAP/email-EuAll/email-EuAll.mtx,50610762
/home/weifeng/MM/SNAP/Oregon-1/Oregon-1.mtx,12434672
/home/weifeng/MM/SNAP/email-Enron/email-Enron.mtx,51501448
/home/weifeng/MM/SNAP/soc-sign-Slashdot090216/soc-sign-Slashdot090216.mtx,22202425
/home/weifeng/MM/SNAP/ca-AstroPh/ca-AstroPh.mtx,25901092
/home/weifeng/MM/SNAP/amazon0601/amazon0601.mtx,32373599
/home/weifeng/MM/SNAP/web-NotreDame/web-NotreDame.mtx,64593748
/home/weifeng/MM/SNAP/soc-LiveJournal1/soc-LiveJournal1.mtx,5915633945
/home/weifeng/MM/SNAP/loc-Brightkite/loc-Brightkite.mtx,27274962
/home/weifeng/MM/SNAP/cit-HepPh/cit-HepPh.mtx,6550654
/home/weifeng/MM/SNAP/amazon0312/amazon0312.mtx,28379421
/home/weifeng/MM/SNAP/com-DBLP/com-DBLP.mtx,45661510
/home/weifeng/MM/SNAP/Oregon-2/Oregon-2.mtx,14582082
/home/weifeng/MM/SNAP/p2p-Gnutella06/p2p-Gnutella06.mtx,135879
/home/weifeng/MM/SNAP/soc-sign-bitcoin-alpha/soc-sign-bitcoin-alpha.mtx,1256332
/home/weifeng/MM/SNAP/web-Google/web-Google.mtx,60687836
/home/weifeng/MM/SNAP/soc-Slashdot0811/soc-Slashdot0811.mtx,111839175
/home/weifeng/MM/SNAP/sx-askubuntu/sx-askubuntu.mtx,97352263
/home/weifeng/MM/SNAP/ca-HepTh/ca-HepTh.mtx,651469
/home/weifeng/MM/SNAP/email-Eu-core-temporal/email-Eu-core-temporal.mtx,1473463
/home/weifeng/MM/SNAP/cit-HepTh/cit-HepTh.mtx,7473942
/home/weifeng/MM/SNAP/ca-GrQc/ca-GrQc.mtx,488852
/home/weifeng/MM/SNAP/p2p-Gnutella04/p2p-Gnutella04.mtx,180230
/home/weifeng/MM/SNAP/web-Stanford/web-Stanford.mtx,44110669
/home/weifeng/MM/SNAP/soc-sign-Slashdot090221/soc-sign-Slashdot090221.mtx,22639046
/home/weifeng/MM/SNAP/roadNet-CA/roadNet-CA.mtx,17523394
/home/weifeng/MM/SNAP/sx-mathoverflow/sx-mathoverflow.mtx,36877724
/home/weifeng/MM/SNAP/email-Eu-core/email-Eu-core.mtx,1517103
/home/weifeng/MM/SNAP/CollegeMsg/CollegeMsg.mtx,744395
/home/weifeng/MM/SNAP/loc-Gowalla/loc-Gowalla.mtx,582700734
/home/weifeng/MM/Hollinger/g7jac010sc/g7jac010sc.mtx,135306
/home/weifeng/MM/Hollinger/mark3jac060sc/mark3jac060sc.mtx,1169682
/home/weifeng/MM/Hollinger/jan99jac080sc/jan99jac080sc.mtx,1596965
/home/weifeng/MM/Hollinger/mark3jac020/mark3jac020.mtx,381442
/home/weifeng/MM/Hollinger/mark3jac120sc/mark3jac120sc.mtx,2352042
/home/weifeng/MM/Hollinger/g7jac160sc/g7jac160sc.mtx,19220407
/home/weifeng/MM/Hollinger/mark3jac100sc/mark3jac100sc.mtx,1957922
/home/weifeng/MM/Hollinger/jan99jac120sc/jan99jac120sc.mtx,2461485
/home/weifeng/MM/Hollinger/jan99jac040sc/jan99jac040sc.mtx,732445
/home/weifeng/MM/Hollinger/mark3jac080sc/mark3jac080sc.mtx,1563802
/home/weifeng/MM/Hollinger/g7jac040sc/g7jac040sc.mtx,1538270
/home/weifeng/MM/Hollinger/mark3jac020sc/mark3jac020sc.mtx,381442
/home/weifeng/MM/Hollinger/jan99jac120/jan99jac120.mtx,2461485
/home/weifeng/MM/Hollinger/g7jac120sc/g7jac120sc.mtx,12949407
/home/weifeng/MM/Hollinger/jan99jac080/jan99jac080.mtx,1596965
/home/weifeng/MM/Hollinger/jan99jac100/jan99jac100.mtx,2029225
/home/weifeng/MM/Hollinger/jan99jac100sc/jan99jac100sc.mtx,2029225
/home/weifeng/MM/Hollinger/g7jac100/g7jac100.mtx,9813907
/home/weifeng/MM/Hollinger/mark3jac040sc/mark3jac040sc.mtx,775562
/home/weifeng/MM/Hollinger/mark3jac080/mark3jac080.mtx,1563802
/home/weifeng/MM/Hollinger/g7jac200sc/g7jac200sc.mtx,25491407
/home/weifeng/MM/Hollinger/g7jac140sc/g7jac140sc.mtx,16084907
/home/weifeng/MM/Hollinger/g7jac180/g7jac180.mtx,22355907
/home/weifeng/MM/Hollinger/g7jac020/g7jac020.mtx,389636
/home/weifeng/MM/Hollinger/g7jac160/g7jac160.mtx,19220407
/home/weifeng/MM/Hollinger/jan99jac040/jan99jac040.mtx,732445
/home/weifeng/MM/Hollinger/g7jac140/g7jac140.mtx,16084907
/home/weifeng/MM/Hollinger/mark3jac040/mark3jac040.mtx,775562
